Session Title,HA1C 7.0% or more and Percentage with BMI 30.0  or more and 49.8  or less by Age in Years (Current) Range and State of Residence (U.S.),,,
,"INYO, CA",36,-,30.6%
,"ALLEN, KY",10 or fewer,-,-
,"SHELBY, AL",94,-,16%
,"POPE, IL",51,-,-
,"SIMPSON, KY",10 or fewer,-,-
,"GALLATIN, IL",59,-,20.3%
,"SHELBY, IA",60,-,-
,"OHIO, IN",113,-,15%
,"ECHOLS, GA",94,-,22.3%
,"BURKE, GA",67,-,23.9%
,"GUNNISON, CO",96,-,-
,"JEFFERSON, ID",173,-,-
,"BLACKFORD, IN",84,-,20.2%
,"LEWIS, KY",10 or fewer,-,-
,"RENO, KS",54,-,20.4%
,"GILPIN, CO",89,-,12.4%
,"MENIFEE, KY",10 or fewer,-,-
,"WOODRUFF, AR",81,-,29.6%
,"LAURENS, GA",174,-,28.7%
,"TAYLOR, IA",105,-,16.2%
,"MADISON, ID",126,-,-
,"VERMILLION, IN",61,-,31.1%
,"LAFAYETTE, FL",167,-,18.6%
,"LIBERTY, GA",80,-,15%
,"CALHOUN, AR",107,-,25.2%
,"FRANKLIN, AL",68,-,30.9%
,"MONTGOMERY, IA",45,-,-
,"DECATUR, GA",96,-,26%
,"MONTEZUMA, CO",135,-,16.3%
,"SCHUYLER, IL",59,-,-
,"MARENGO, AL",55,-,21.8%
,"ADAIR, IA",101,-,18.8%
,"CLINTON, IN",113,-,22.1%
,"BULLOCH, GA",80,-,15%
,"PEACH, GA",138,-,25.4%
,"FULTON, AR",126,-,21.4%
,"GREENWOOD, KS",66,-,24.2%
,"EFFINGHAM, GA",107,-,13.1%
,"CUSTER, ID",34,-,-
,"SEMINOLE, GA",29,-,-
,"MCDUFFIE, GA",75,-,22.7%
,"FRANKLIN, ID",102,-,-
,"SEARCY, AR",80,-,31.3%
,"WOLFE, KY",10 or fewer,-,-
,"MODOC, CA",48,-,25%
,"CUSTER, CO",53,-,-
,"WASHINGTON, KS",32,-,-
,"WAYNE, IA",103,-,25.2%
,"LEE, GA",142,-,25.4%
,"PALO ALTO, IA",102,-,25.5%
,"GLENN, CA",85,-,-
,"NEZ PERCE, ID",64,-,-
,"CLEAR CREEK, CO",67,-,-
,"PULASKI, IN",48,-,-
,"BRYAN, GA",126,-,12.7%
,"OWSLEY, KY",10 or fewer,-,-
,"HANCOCK, IA",85,-,25.9%
,"LABETTE, KS",46,-,-
,"FREMONT, IA",42,-,-
,"MONTGOMERY, IN",56,-,21.4%
,"MACON, AL",31,-,-
,"WINNEBAGO, IA",97,-,14.4%
,"ONEIDA, ID",64,-,-
,"LOGAN, KY",10 or fewer,-,-
,"FRANKLIN, IA",85,-,22.4%
,"HANCOCK, GA",54,-,22.2%
,"SHERMAN, KS",76,-,19.7%
,"JEFFERSON, GA",63,-,25.4%
,"EDMONSON, KY",10 or fewer,-,-
,"HAMILTON, IL",21,-,-
,"BENT, CO",60,-,30%
,"WARREN, IN",72,-,23.6%
,"FAIRBANKS NORTH STAR, AK",60,-,18.3%
,"BLOUNT, AL",27,-,-
,"KIT CARSON, CO",129,-,13.2%
,"SAN MIGUEL, CO",91,-,-
,"CLAY, GA",31,-,38.7%
,"WASHINGTON, GA",73,-,41.1%
,"STAFFORD, KS",76,-,19.7%
,"MCPHERSON, KS",33,-,-
,"CROWLEY, CO",59,-,20.3%
,"RINGGOLD, IA",103,-,24.3%
,"EMMET, IA",74,-,21.6%
,"PHILLIPS, CO",62,-,-
,"MARION, AR",112,-,22.3%
,"MONTGOMERY, AR",87,-,18.4%
,"HALE, AL",57,-,26.3%
,"PIKE, IL",39,-,-
,"ARCHULETA, CO",51,-,-
,"SAINT CLAIR, AL",42,-,33.3%
,"FINNEY, KS",55,-,-
,"BEN HILL, GA",79,-,27.8%
,"WASHINGTON, CO",73,-,17.8%
,"RICE, KS",59,-,27.1%
,"MATANUSKA SUSITNA, AK",40,-,-
,"GRADY, GA",95,-,37.9%
,"CULLMAN, AL",20,-,-
,"LINCOLN, CO",68,-,17.6%
,"JONES, GA",116,-,27.6%
,"SCOTT, IL",60,-,-
,"TRINITY, CA",49,-,22.4%
,"BRANTLEY, GA",78,-,21.8%
,"HARDIN, IL",17,-,-
,"WILKES, GA",42,-,-
,"RIO BLANCO, CO",77,-,16.9%
,"COLUSA, CA",61,-,-
,"RAWLINS, KS",47,-,-
,"PIERCE, GA",90,-,16.7%
,"LOGAN, KS",46,-,28.3%
,"SUMTER, GA",80,-,37.5%
,"LA PAZ, AZ",25,-,-
,"CHEROKEE, KS",24,-,-
,"LAFAYETTE, AR",56,-,33.9%
,"JEFFERSON, FL",75,-,18.7%
,"MONO, CA",34,-,-
,"AUDUBON, IA",42,-,28.6%
,"WILCOX, AL",10 or fewer,-,-
,"RUSH, KS",55,-,-
,"TODD, KY",10 or fewer,-,-
,"RUSSELL, KS",41,-,-
,"CLAY, IN",32,-,-
,"LIMESTONE, AL",41,-,-
,"HARVEY, KS",34,-,-
,"TETON, ID",41,-,-
,"FREMONT, ID",52,-,-
,"BACA, CO",45,-,-
,"CONEJOS, CO",81,-,-
,"CALHOUN, FL",56,-,23.2%
,"OWEN, IN",23,-,-
,"ATKINSON, GA",39,-,28.2%
,"COWLEY, KS",28,-,-
,"GREENE, AL",48,-,39.6%
,"KENAI PENINSULA, AK",25,-,-
,"LINCOLN, GA",33,-,-
,"CHASE, KS",31,-,-
,"COLBERT, AL",21,-,-
,"DECATUR, KS",19,-,-
,"WAYNE, GA",68,-,26.5%
,"WOODSON, KS",31,-,-
,"ELMORE, AL",23,-,-
,"EMANUEL, GA",37,-,32.4%
,"LEMHI, ID",22,-,-
,"WORTH, GA",72,-,22.2%
,"CRISP, GA",64,-,32.8%
,"REPUBLIC, KS",14,-,-
,"WALKER, AL",29,-,-
,"CLOUD, KS",18,-,-
,"FORD, KS",27,-,-
,"GULF, FL",38,-,-
,"BONNER, ID",29,-,-
,"MORGAN, AL",27,-,-
,"CAMAS, ID",38,-,-
,"MONROE, KY",10 or fewer,-,-
,"SHERIDAN, KS",37,-,-
,"MITCHELL, GA",62,-,32.3%
,"CRENSHAW, AL",14,-,-
,"SEDGWICK, CO",33,-,-
,"LAKE, CO",54,-,-
,"LAUDERDALE, AL",17,-,-
,"DODGE, GA",67,-,28.4%
,"JACKSON, CO",25,-,-
,"PARKE, IN",13,-,-
,"SIERRA, CA",39,-,-
,"NEWTON, AR",64,-,26.6%
,"FRANKLIN, FL",31,-,-
,"ELLSWORTH, KS",25,-,-
,"WHITE, IN",24,-,-
,"MILLER, GA",19,-,-
,"METCALFE, KY",10 or fewer,-,-
,"CALHOUN, IL",19,-,-
,"NORTON, KS",15,-,-
,"MITCHELL, IA",54,-,-
,"PHILLIPS, KS",12,-,-
,"TOOMBS, GA",48,-,-
,"JUNEAU, AK",14,-,-
,"APPLING, GA",45,-,28.9%
,"GREENLEE, AZ",20,-,-
,"TALBOT, GA",39,-,33.3%
,"CHEYENNE, KS",33,-,-
,"SMITH, KS",16,-,-
,"ROBERTSON, KY",10 or fewer,-,-
,"COSTILLA, CO",23,-,-
,"WILSON, KS",26,-,-
,"SEWARD, KS",24,-,-
,"ADAMS, IA",31,-,-
,"BROWN, IL",20,-,-
,"CLAY, AL",10 or fewer,-,-
,"WORTH, IA",58,-,32.8%
,"OURAY, CO",16,-,-
,"FAYETTE, AL",16,-,-
,"BUTLER, AL",14,-,-
,"EDWARDS, KS",26,-,-
,"IRWIN, GA",27,-,-
,"MCINTOSH, GA",28,-,-
,"TALLAPOOSA, AL",10 or fewer,-,-
,"NESS, KS",29,-,-
,"BLECKLEY, GA",57,-,21.1%
,"SAGUACHE, CO",20,-,-
,"CUMBERLAND, KY",10 or fewer,-,-
,"AUTAUGA, AL",24,-,-
,"WINSTON, AL",28,-,-
,"TURNER, GA",33,-,-
,"BENTON, IN",40,-,-
,"SUMNER, KS",16,-,-
,"BULLOCK, AL",10 or fewer,-,-
,"CLEARWATER, ID",39,-,-
,"BUTTE, ID",22,-,-
,"BACON, GA",38,-,-
,"CALHOUN, GA",24,-,-
,None of the above,257138,0.377%,14.2%
,Total,2658825,0.767%,18.6%
≥ 20 and < 40 years,"COOK, IL",627392,2.2%,41.5%
,"SAN DIEGO, CA",357890,1.3%,32.2%
,"MARICOPA, AZ",270643,1.6%,35.3%
,"ORANGE, FL",257554,1.3%,40.2%
,"BROWARD, FL",169632,1.3%,37.9%
,"RIVERSIDE, CA",203067,1.4%,37.5%
,"MIAMI-DADE, FL",195518,1.2%,30.9%
,"HARTFORD, CT",175250,1.5%,40.9%
,"JEFFERSON, KY",10 or fewer,-,-
,"LOS ANGELES, CA",196160,0.898%,30.9%
,"NEW HAVEN, CT",166095,1.6%,39.4%
,"SANTA CLARA, CA",161347,1%,22.2%
,"HILLSBOROUGH, FL",171265,1.7%,40.6%
,"ALAMEDA, CA",161239,1.6%,30.3%
,"ORANGE, CA",146310,0.611%,25.8%
,"DUVAL, FL",141824,2.1%,45.9%
,"LEE, FL",115687,1.8%,46.3%
,"CONTRA COSTA, CA",145730,1.3%,26%
,"FRESNO, CA",145903,2.2%,53.6%
,"MARION, IN",158751,2.2%,46.4%
,"COBB, GA",126248,1.6%,39.8%
,"FAIRFIELD, CT",116642,1.5%,34.3%
,"EL PASO, CO",133793,1.2%,36.9%
,"DENVER, CO",170834,1.3%,26.6%
,"SAN BERNARDINO, CA",122922,2.2%,36.2%
,"FULTON, GA",101777,1.3%,33.8%
,"ADA, ID",101871,1.6%,35.6%
,"POLK, FL",93298,1.7%,48%
,"HONOLULU, HI",83981,1.7%,32.8%
,"ARAPAHOE, CO",92629,1.4%,34.2%
,"POLK, IA",88380,1.9%,46.6%
,"VOLUSIA, FL",63718,1.3%,45.1%
,"SAN FRANCISCO, CA",109719,1%,16.6%
,"DEKALB, GA",67216,1.5%,36.8%
,"JOHNSON, KS",75296,1.4%,35.4%
,"PULASKI, AR",73082,2.1%,49.3%
,"LAKE, FL",58604,1.5%,46.3%
,"LAKE, IL",63591,1.8%,39.9%
,"SEMINOLE, FL",70478,1.2%,40.7%
,"DUPAGE, IL",70993,2%,36.4%
,"KANE, IL",69853,2.3%,45.8%
,"SACRAMENTO, CA",83417,0.82%,25.1%
,"OSCEOLA, FL",69413,1.4%,44.3%
,"PIMA, AZ",59824,1.6%,41.4%
,"GWINNETT, GA",48402,1.6%,37.2%
,"LARIMER, CO",70904,1.2%,30.8%
,"LAKE, IN",57424,2.3%,49.5%
,"ALLEN, IN",66787,2.3%,47.6%
,"WINNEBAGO, IL",58367,2.7%,52.9%
,"NEW LONDON, CT",57828,1.5%,43.1%
,"ADAMS, CO",66189,1.5%,38%
,"SAN MATEO, CA",56855,1.1%,23.6%
,"WELD, CO",60363,1.6%,43.6%
,"JEFFERSON, CO",59562,1.1%,26.9%
,"PALM BEACH, FL",42418,0.917%,27.1%
,"LINN, IA",53110,2.1%,49.4%
,"PINELLAS, FL",55720,1.8%,38.5%
,"FAYETTE, KY",10 or fewer,-,-
,"MONTEREY, CA",56455,2.4%,42.4%
,"BOULDER, CO",51470,0.892%,21.7%
,"CANYON, ID",49752,2.5%,48.8%
,"ALACHUA, FL",71130,1.4%,29.8%
,"DOUGLAS, CO",43305,0.979%,26.3%
,"PASCO, FL",43332,1.6%,42.8%
,"HALL, GA",46408,2.2%,47.9%
,"KERN, CA",57648,1.9%,47.1%
,"NEW CASTLE, DE",34763,1.8%,40.3%
,"CHAMPAIGN, IL",54893,1.7%,38.5%
,"WILL, IL",43470,2.1%,42.3%
,"PEORIA, IL",42087,2.2%,49.5%
,"SHAWNEE, KS",40204,2.5%,51%
,"MARION, FL",31766,2.1%,50.1%
,"MCHENRY, IL",34914,1.5%,43.2%
,"SUSSEX, DE",29310,2.1%,51.8%
,"MCLEAN, IL",37311,1.4%,46.2%
,"VANDERBURGH, IN",36301,2.3%,49%
,"JOHNSON, IA",49050,1.4%,32%
,"MOBILE, AL",33162,3%,49.1%
,"SAINT LUCIE, FL",24372,1.1%,45%
,"CHEROKEE, GA",27760,1.3%,38.7%
,"MIDDLESEX, CT",30178,1.2%,40.3%
,"COLLIER, FL",22935,1.2%,38.1%
,"SAINT JOHNS, FL",20623,1.3%,33.8%
,"HAMILTON, IN",32690,1.1%,37.4%
,"KENT, DE",31941,2.4%,52.9%
,"PAULDING, GA",30029,1.9%,51%
,"SAN JOAQUIN, CA",25569,0.54%,31.4%
,"TAZEWELL, IL",26789,1.9%,50.7%
,"SONOMA, CA",32515,1.9%,36.4%
,"BALDWIN, AL",22010,2%,46.8%
,"HARDIN, KY",10 or fewer,-,-
,"INDIAN RIVER, FL",14867,1.3%,35.1%
,"LITCHFIELD, CT",23668,1.3%,40%
,"BREVARD, FL",19826,0.812%,35.1%
,"ROCK ISLAND, IL",24834,2.6%,54.3%
,"DOUGLAS, GA",24126,2.3%,46.8%
,"CLARK, IN",25504,2.2%,54.6%
,"CLAY, FL",18907,1.8%,47.6%
,"SCOTT, IA",24285,2.2%,48.8%
,"SAINT CLAIR, IL",22135,1.7%,48.9%
,"TOLLAND, CT",21712,1.1%,37%
,"SANGAMON, IL",21491,2.1%,48.5%
,"LOWNDES, GA",24520,2.1%,46.3%
,"WYANDOTTE, KS",26271,2.1%,48.5%
,"ST JOSEPH, IN",19869,2.2%,49.1%
,"LA SALLE, IL",19372,1.9%,50.5%
,"MARTIN, FL",11369,1.1%,36.7%
,"KENDALL, IL",20367,1.9%,46.3%
,"TWIN FALLS, ID",21714,2%,44%
,"WINDHAM, CT",18722,1.6%,44.7%
,"MADISON, IN",18902,2.4%,54.3%
,"FLAGLER, FL",11548,1.5%,43.3%
,"BULLITT, KY",10 or fewer,-,-
,"WOODBURY, IA",19764,2.3%,52.9%
,"NASSAU, FL",14172,1.4%,47.2%
,"HUMBOLDT, CA",20730,1.7%,38.7%
,"JOHNSON, IN",18561,1.5%,48%
,"SUMTER, FL",6176,1.5%,47.8%
,"BARTHOLOMEW, IN",18567,2%,50.5%
,"BLACK HAWK, IA",19942,2.4%,53.5%
,"CLAYTON, GA",14878,2.1%,46.1%
,"SOLANO, CA",21995,1.5%,36%
,"VERMILION, IL",16937,2.4%,53.3%
,"MADISON, IL",18102,1.9%,48.3%
,"PUEBLO, CO",17213,1.6%,48.2%
,"MADISON, KY",10 or fewer,-,-
,"SALINE, AR",16042,1.9%,54.2%
,"SANTA CRUZ, CA",19291,1.6%,30%
,"CRAIGHEAD, AR",20131,2.5%,54.2%
,"HENRY, GA",11497,2.1%,44.3%
,"SEBASTIAN, AR",15891,2.5%,49.1%
,"FORSYTH, GA",10906,1.2%,30.6%
,"MCCRACKEN, KY",10 or fewer,-,-
,"KENTON, KY",10 or fewer,-,-
,"KAUAI, HI",13242,2%,35.1%
,"PORTER, IN",12676,2%,46.2%
,"MACON, IL",15077,2.1%,48.8%
,"MARIN, CA",16598,1.5%,30%
,"FLOYD, IN",14281,2.3%,51.2%
,"FAULKNER, AR",14298,1.8%,48.9%
,"BARROW, GA",13551,2.1%,48.8%
,"JACKSON, GA",12508,1.9%,47.7%
,"BANNOCK, ID",14513,1.7%,44.1%
,"DUBUQUE, IA",13489,1.7%,45.8%
,"HIGHLANDS, FL",8499,1.6%,51.4%
,"TROUP, GA",13733,2.7%,51%
,"OLDHAM, KY",10 or fewer,-,-
,"PINAL, AZ",11700,1.4%,30.6%
,"WASHINGTON, AR",8592,1.5%,27.1%
,"MADERA, CA",13796,1.9%,53.8%
,"WARRICK, IN",10973,2.1%,47.8%
,"HOUSTON, AL",10845,2.1%,50.4%
,"MESA, CO",10321,1.3%,37.1%
,"LONOKE, AR",10547,2%,55%
,"WHITFIELD, GA",10801,2.9%,52.7%
,"BOONE, KY",10 or fewer,-,-
,"HOWARD, IN",10856,1.9%,52.8%
,"TULARE, CA",14723,1.4%,47.1%
,"BARTOW, GA",10103,1.8%,48.7%
,"HANCOCK, IN",11071,1.7%,48.8%
,"PIKE, KY",10 or fewer,-,-
,"DALLAS, IA",11815,1.4%,44.9%
,"BOONE, IL",9913,2.5%,51.9%
,"HAWAII, HI",8950,2.7%,33.5%
,"KNOX, IL",9285,2.3%,54.1%
,"PLACER, CA",10362,0.328%,17.9%
,"WAYNE, IN",9060,2.6%,54%
,"STANISLAUS, CA",8825,0.918%,18.9%
,"BENTON, AR",4747,0.99%,27.8%
,"HENDERSON, KY",10 or fewer,-,-
,"JESSAMINE, KY",10 or fewer,-,-
,"CRAWFORD, AR",8905,2.1%,49.8%
,"SHELBY, KY",10 or fewer,-,-
,"CAMPBELL, KY",10 or fewer,-,-
,"HOPKINS, KY",10 or fewer,-,-
,"SANTA BARBARA, CA",11160,2.6%,42.8%
,"FRANKLIN, KY",10 or fewer,-,-
,"BROOMFIELD, CO",9932,1.2%,25.9%
,"YOLO, CA",11984,1.1%,22.8%
,"SPALDING, GA",8250,2.4%,52.4%
,"HABERSHAM, GA",7347,1.9%,53.5%
,"WHITLEY, KY",10 or fewer,-,-
,"HERNANDO, FL",7979,2.2%,45.4%
,"MUSCATINE, IA",8496,3%,57.2%
,"GORDON, GA",8220,1.7%,52.6%
,"NOBLE, IN",8008,2.6%,51.6%
,"NELSON, KY",10 or fewer,-,-
,"EL DORADO, CA",6637,0.377%,17.9%
,"LEAVENWORTH, KS",7660,1.9%,45.3%
,"KNOX, IN",7849,2.4%,56.2%
,"WOODFORD, IL",6805,1.3%,48.9%
,"HENRY, IL",6646,2.1%,53.6%
,"VENTURA, CA",8303,0.253%,8.7%
,"CHARLOTTE, FL",4809,1.7%,38.8%
,"ELKHART, IN",8935,2.6%,46.7%
,"CITRUS, FL",5167,2.2%,45%
,"CLARKE, GA",7830,2.4%,43.3%
,"WEBSTER, IA",7799,2%,53.5%
,"JEFFERSON, AR",5696,3.6%,54.1%
,"MENDOCINO, CA",8640,1.7%,44.2%
,"KOSCIUSKO, IN",7399,2.3%,49.9%
,"HUNTINGTON, IN",7133,2.4%,54%
,"FLOYD, GA",5411,2.1%,48.8%
,"GIBSON, IN",7101,2.3%,53.7%
,"OGLE, IL",6138,2.4%,51%
,"BOURBON, KY",10 or fewer,-,-
,"HARRISON, IN",6182,2.4%,54.4%
,"CARROLL, GA",5705,2.1%,49.1%
,"LAUREL, KY",10 or fewer,-,-
,"WHITLEY, IN",6440,2.2%,52.6%
,"MARSHALL, IN",6089,2.1%,50.3%
,"CLARK, KY",10 or fewer,-,-
,"LIVINGSTON, IL",6412,2.1%,55.5%
,"CRITTENDEN, AR",7597,2.4%,51.9%
,"EFFINGHAM, IL",6185,1.8%,46.2%
,"WARREN, IA",6382,1.5%,49.3%
,"MARSHALL, IA",6736,2%,52.3%
,"SARASOTA, FL",4688,1.4%,26.2%
,"ELMORE, ID",8772,1.4%,40.1%
,"CLINTON, IL",6077,1.8%,50.3%
,"DOUGLAS, KS",8124,1.3%,33.7%
,"CATOOSA, GA",5864,2.1%,51.2%
,"BUREAU, IL",5556,1.6%,48%
,"WALKER, GA",5424,2%,50.6%
,"MERCED, CA",6178,1.7%,35.5%
,"SCOTT, KY",10 or fewer,-,-
,"DEKALB, IL",6859,2.1%,47%
,"MANATEE, FL",5760,1.1%,32.9%
,"MARSHALL, KY",10 or fewer,-,-
,"WALTON, GA",3785,2.6%,41.1%
,"DEARBORN, IN",4483,1.8%,49.2%
,"PULASKI, KY",10 or fewer,-,-
,"HENDRICKS, IN",6134,1.6%,41.7%
,"WABASH, IN",5223,2.3%,53.2%
,"WHITE, GA",4975,1.8%,51.1%
,"LUMPKIN, GA",5887,1.4%,45.8%
,"DAVIESS, KY",10 or fewer,-,-
,"BLAINE, ID",5382,0.948%,25.9%
,"WHITE, AR",4605,2.5%,51.7%
,"RICHMOND, GA",4914,2.4%,45.4%
,"COLUMBIA, FL",4516,2.9%,49.7%
,"COLES, IL",5475,2.3%,46%
,"STEPHENS, GA",4539,2.5%,51.5%
,"PAYETTE, ID",5215,2.9%,51%
,"COWETA, GA",4124,1.6%,37.5%
,"COFFEE, AL",3283,2.2%,49.2%
,"FAYETTE, GA",3678,1.4%,28.1%
,"MURRAY, GA",4909,3.1%,55.6%
,"GRAVES, KY",10 or fewer,-,-
,"LEVY, FL",4264,2.9%,51.6%
,"CAMDEN, GA",4309,2.3%,51.7%
,"GEARY, KS",8227,1.3%,44.5%
,"STEUBEN, IN",3616,2.1%,49.3%
,"GREENE, AR",5009,1.7%,55%
,"DAWSON, GA",4907,1.1%,39.9%
,"PUTNAM, FL",3652,2.2%,48.7%
,"LYON, KS",5370,2.9%,51.7%
,"KNOX, KY",10 or fewer,-,-
,"YAVAPAI, AZ",3290,0.517%,21.4%
,"JEROME, ID",5638,2.2%,45.2%
,"NAPA, CA",5777,1.7%,36.9%
,"RILEY, KS",5668,2%,39.1%
,"NEWTON, GA",3415,2.7%,41.8%
,"CLEBURNE, AR",3425,1.7%,46.6%
,"FLOYD, KY",10 or fewer,-,-
,"BARTON, KS",4447,1.7%,51.6%
,"POSEY, IN",3952,2.2%,49.2%
,"POTTAWATTAMIE, IA",4764,2.5%,46.1%
,"GARLAND, AR",2834,2.7%,44.2%
,"ROUTT, CO",5354,0.747%,18.9%
,"MACOUPIN, IL",3538,1.8%,49.5%
,"HOT SPRING, AR",4051,1.3%,53.5%
,"FULTON, IL",3274,1.6%,46.7%
,"LAGRANGE, IN",3811,2%,45.8%
,"MEADE, KY",10 or fewer,-,-
,"COLUMBIA, GA",3900,1.4%,41.1%
,"DALE, AL",3772,1.7%,42.8%
,"ROCKDALE, GA",2965,2.6%,41.8%
,"KINGS, CA",5182,1.6%,50.3%
,"BENTON, IA",3815,2.3%,54.4%
,"ESCAMBIA, FL",2679,2.1%,32.4%
,"ANDERSON, KY",10 or fewer,-,-
,"HENRY, KY",10 or fewer,-,-
,"WAPELLO, IA",4174,2.9%,46.8%
,"SIOUX, IA",4306,1.7%,37.9%
,"TELLER, CO",2954,1.3%,33%
,"FAYETTE, IN",3725,2.7%,58.3%
,"CLAY, KY",10 or fewer,-,-
,"STORY, IA",5465,1.8%,43.6%
,"FRANKLIN, GA",3632,2.6%,54.6%
,"DELAWARE, IN",4602,2%,51.3%
,"HENDRY, FL",4022,2.5%,58%
,"MAHASKA, IA",3992,1.9%,44.5%
,"BUENA VISTA, IA",3669,2.7%,51.1%
,"LEON, FL",5653,0.867%,29.7%
,"DES MOINES, IA",3104,3.2%,47.9%
,"JEFFERSON, IN",3010,2.5%,51.5%
,"CLARK, AR",3940,2.5%,54.2%
,"MONTGOMERY, IL",3042,1.6%,49.8%
,"POLK, GA",2880,2.6%,49.7%
,"CLINTON, IA",3245,3.4%,49.6%
,"SPENCER, KY",10 or fewer,-,-
,"BANKS, GA",3462,1.7%,51.3%
,"WASHINGTON, IN",3084,2.8%,58.5%
,"CHRISTIAN, IL",2959,2.1%,51.1%
,"POPE, AR",2419,2.7%,45.2%
,"ARKANSAS, AR",3307,2.4%,56.1%
,"COCHISE, AZ",2402,3%,46.6%
,"WASHINGTON, IA",3231,2.3%,50%
,"MUHLENBERG, KY",10 or fewer,-,-
,"DOUGLAS, IL",3410,2.1%,49.1%
,"HART, GA",2639,2.3%,54%
,"POINSETT, AR",3629,2.8%,60%
,"JONES, IA",3169,2%,52.9%
,"PIATT, IL",2991,1.4%,48.3%
,"SAN BENITO, CA",2830,2%,36.9%
,"MORGAN, IN",3512,1.6%,49.3%
,"RICHLAND, IL",3035,2.4%,51.8%
,"POWESHIEK, IA",3175,1.7%,46.7%
,"CHRISTIAN, KY",10 or fewer,-,-
,"BUTTS, GA",3135,1.5%,49.9%
,"WARREN, IL",2940,1.8%,56.1%
,"MISSISSIPPI, AR",3069,2.7%,58.9%
,"OUACHITA, AR",2809,3.5%,57.2%
,"TUSCALOOSA, AL",4430,5.4%,47.3%
,"OSAGE, KS",2642,1.9%,53%
,"SEDGWICK, KS",4466,0.873%,26.8%
,"LATAH, ID",3322,1.7%,37.4%
,"CEDAR, IA",2915,2%,52.3%
,"HARDEE, FL",3433,1.8%,54.8%
,"SHASTA, CA",4453,0.786%,34%
,"SUWANNEE, FL",2476,3.1%,48.8%
,"BRADFORD, FL",2606,2.7%,53.1%
,"FRANKLIN, KS",2676,1.4%,47.4%
,"GENEVA, AL",2534,1.2%,39.7%
,"MAUI, HI",2609,2.3%,38.3%
,"LEE, IA",2556,3.2%,46.9%
,"BREMER, IA",2768,1.8%,51.6%
,"PLYMOUTH, IA",2759,1.5%,45.2%
,"SHELBY, IL",2494,1.6%,49.2%
,"RIPLEY, IN",1837,2.1%,45.2%
,"BUTTE, CA",6998,-,26.6%
,"BAKER, FL",2766,2%,55.4%
,"DAVIESS, IN",2671,2.6%,48.6%
,"SCOTT, IN",2543,2.5%,58.5%
,"OCONEE, GA",1704,2.2%,36.7%
,"LARUE, KY",10 or fewer,-,-
,"JEFFERSON, KS",2397,1.9%,48.4%
,"JASPER, IA",2833,1.8%,52.8%
,"GEM, ID",2233,2.3%,43.6%
,"OKALOOSA, FL",1819,2.3%,28.4%
,"GARRARD, KY",10 or fewer,-,-
,"BOND, IL",2738,2%,50.5%
,"IOWA, IA",2404,1.7%,50.3%
,"JACKSON, IN",2480,2%,50.7%
,"MIAMI, IN",2808,1.9%,52%
,"GRAYSON, KY",10 or fewer,-,-
,"UNION, KY",10 or fewer,-,-
,"CALLOWAY, KY",10 or fewer,-,-
,"OBRIEN, IA",2889,1.8%,48.5%
,"STEPHENSON, IL",2121,3.6%,47.8%
,"SANTA ROSA, FL",1503,2.3%,28.6%
,"GREENE, GA",1472,1.9%,48.6%
,"MONROE, FL",2458,1.1%,32.2%
,"GRANT, IN",2672,2.3%,52.9%
,"TAMA, IA",2661,3%,57.2%
,"WOODFORD, KY",10 or fewer,-,-
,"VALLEY, ID",2214,0.949%,30%
,"GRUNDY, IL",3244,0.771%,39.5%
,"MINIDOKA, ID",2322,2.9%,52.4%
,"JENNINGS, IN",2523,1.9%,56.4%
,"BRECKINRIDGE, KY",10 or fewer,-,-
,"WEBSTER, KY",10 or fewer,-,-
,"ELBERT, CO",2215,1.3%,34%
,"ESTILL, KY",10 or fewer,-,-
,"LAKE, CA",3318,1.2%,40.4%
,"RABUN, GA",1630,1.8%,49.5%
,"SAN LUIS OBISPO, CA",1744,1.7%,22.8%
,"BERRIEN, GA",2670,2.1%,46.9%
,"MIAMI, KS",2357,2.1%,43.1%
,"FRANKLIN, IN",1950,2%,52.2%
,"MARSHALL, IL",2206,2.2%,55.3%
,"LA PORTE, IN",2273,1.5%,42.6%
,"GOODING, ID",2581,1.9%,45.3%
,"IROQUOIS, IL",2096,2.1%,48.6%
,"ALLAMAKEE, IA",2166,1.4%,40.5%
,"FREMONT, CO",1669,2%,42.3%
,"WINNESHIEK, IA",2025,1.8%,37%
,"FAYETTE, IA",2187,2.1%,50.1%
,"LEE, IL",1859,2.5%,44.9%
,"IMPERIAL, CA",3543,1.2%,41%
,"BOYLE, KY",10 or fewer,-,-
,"UNION, AR",1514,3.3%,49.3%
,"MERCER, IL",1985,1.9%,55.1%
,"SPENCER, IN",2141,2.4%,50.5%
,"BAY, FL",2078,1%,38.7%
,"GRANT, AR",1910,2%,56.9%
,"ETOWAH, AL",2994,0.534%,48.7%
,"WILLIAMSON, IL",992,1.6%,46.4%
,"MUSCOGEE, GA",2073,2.2%,37.2%
,"WHITESIDE, IL",1759,2.6%,46%
,"SHELBY, IN",2471,2.6%,50.2%
,"DEL NORTE, CA",2163,3.3%,47%
,"HENRY, IN",2280,2%,53.7%
,"LOGAN, IL",2227,2%,53.3%
,"CASSIA, ID",2042,2.6%,44.8%
,"POTTAWATOMIE, KS",1864,2.3%,42.7%
,"KANKAKEE, IL",2473,2.1%,42.9%
,"INDEPENDENCE, AR",1824,3.1%,46.7%
