geography,age_level,outcome_name,outcome_type,source,url,geo_strata,age_strata,race_strata,race_level,additional_strata1,additional_strata_level,sex_strata,sex_level,Outcome_value1,outcome_label1
Colorado,40-64 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,5.4,Prevalence
Colorado,65+ Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,9.3,Prevalence
Colorado,<10 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.122,Prevalence
Colorado,Total,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,3.8,Prevalence
Colorado,NA,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Prevalence
Connecticut,10-14 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.552,Prevalence
Connecticut,15-19 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.816,Prevalence
Connecticut,20-39 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1.4,Prevalence
Connecticut,40-64 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,6.7,Prevalence
Connecticut,65+ Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,12,Prevalence
Connecticut,<10 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.156,Prevalence
Connecticut,Total,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,5.5,Prevalence
Connecticut,NA,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Prevalence
Delaware,10-14 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.555,Prevalence
Delaware,15-19 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1.1,Prevalence
Delaware,20-39 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,2.1,Prevalence
Delaware,40-64 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,10.8,Prevalence
Delaware,65+ Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,16,Prevalence
Delaware,<10 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.146,Prevalence
Delaware,Total,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,7.1,Prevalence
Delaware,NA,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Prevalence
District of Columbia,10-14 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,NA,Prevalence
District of Columbia,15-19 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,NA,Prevalence
District of Columbia,20-39 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.968,Prevalence
District of Columbia,40-64 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,4.6,Prevalence
District of Columbia,65+ Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,7.1,Prevalence
District of Columbia,<10 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,NA,Prevalence
District of Columbia,Total,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,3.4,Prevalence
District of Columbia,NA,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Prevalence
Florida,10-14 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.549,Prevalence
Florida,15-19 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.872,Prevalence
Florida,20-39 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1.5,Prevalence
Florida,40-64 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,6.3,Prevalence
Florida,65+ Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,9.2,Prevalence
Florida,<10 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.123,Prevalence
Florida,Total,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,4.8,Prevalence
Florida,NA,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Prevalence
Georgia,10-14 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.577,Prevalence
Georgia,15-19 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1.1,Prevalence
Georgia,20-39 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1.8,Prevalence
Georgia,40-64 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,8.1,Prevalence
Georgia,65+ Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,12.4,Prevalence
Georgia,<10 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.12,Prevalence
Georgia,Total,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,5.6,Prevalence
Georgia,NA,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Prevalence
Hawaii,10-14 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.517,Prevalence
Hawaii,15-19 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.891,Prevalence
Hawaii,20-39 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1.8,Prevalence
Hawaii,40-64 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,7.8,Prevalence
Hawaii,65+ Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,11.7,Prevalence
Hawaii,<10 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.11,Prevalence
Hawaii,Total,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,5.8,Prevalence
Hawaii,NA,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Prevalence
Idaho,10-14 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.597,Prevalence
Idaho,15-19 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.872,Prevalence
Idaho,20-39 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1.9,Prevalence
Idaho,40-64 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,8.1,Prevalence
Idaho,65+ Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,13.7,Prevalence
Idaho,<10 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.175,Prevalence
Idaho,Total,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,6.2,Prevalence
Idaho,NA,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Prevalence
Illinois,10-14 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.461,Prevalence
Illinois,15-19 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.782,Prevalence
Illinois,20-39 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,2.1,Prevalence
Illinois,40-64 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,10.3,Prevalence
Illinois,65+ Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,15.4,Prevalence
Illinois,<10 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.113,Prevalence
Illinois,Total,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,7.5,Prevalence
Illinois,NA,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Prevalence
Indiana,10-14 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.296,Prevalence
Indiana,15-19 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.555,Prevalence
Indiana,20-39 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,2.1,Prevalence
Indiana,40-64 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,11,Prevalence
Indiana,65+ Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,17,Prevalence
Indiana,<10 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.071,Prevalence
Indiana,Total,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,7.9,Prevalence
Indiana,NA,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Prevalence
Iowa,10-14 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.645,Prevalence
Iowa,15-19 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.915,Prevalence
Iowa,20-39 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,2,Prevalence
Iowa,40-64 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,9.6,Prevalence
Iowa,65+ Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,14.1,Prevalence
Iowa,<10 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.155,Prevalence
Iowa,Total,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,6.5,Prevalence
Iowa,NA,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Prevalence
Kansas,10-14 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.378,Prevalence
Kansas,15-19 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.581,Prevalence
Kansas,20-39 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1.8,Prevalence
Kansas,40-64 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,8.3,Prevalence
Kansas,65+ Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,13.1,Prevalence
Kansas,<10 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.099,Prevalence
Kansas,Total,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,6.8,Prevalence
Kansas,NA,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Prevalence
Kentucky,10-14 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.687,Prevalence
Kentucky,15-19 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1.1,Prevalence
Kentucky,20-39 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,2.2,Prevalence
Kentucky,40-64 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,10.9,Prevalence
Kentucky,65+ Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,16.3,Prevalence
Kentucky,<10 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.157,Prevalence
Kentucky,Total,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,7.8,Prevalence
Kentucky,NA,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Prevalence
Louisiana,10-14 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.421,Prevalence
Louisiana,15-19 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.698,Prevalence
Louisiana,20-39 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1.7,Prevalence
Louisiana,40-64 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,9,Prevalence
Louisiana,65+ Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,15,Prevalence
Louisiana,<10 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.088,Prevalence
Louisiana,Total,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,6.8,Prevalence
Louisiana,NA,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Prevalence
Maine,10-14 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.604,Prevalence
Maine,15-19 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.859,Prevalence
Maine,20-39 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1.9,Prevalence
Maine,40-64 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,8.4,Prevalence
Maine,65+ Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,13.8,Prevalence
Maine,<10 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.184,Prevalence
Maine,Total,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,7.3,Prevalence
Maine,NA,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Prevalence
Maryland,10-14 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.566,Prevalence
Maryland,15-19 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.828,Prevalence
Maryland,20-39 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1.6,Prevalence
Maryland,40-64 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,8,Prevalence
Maryland,65+ Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,12.9,Prevalence
Maryland,<10 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.126,Prevalence
Maryland,Total,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,6.5,Prevalence
Maryland,NA,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Prevalence
Massachusetts,10-14 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.565,Prevalence
Massachusetts,15-19 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.816,Prevalence
Massachusetts,20-39 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1.4,Prevalence
Massachusetts,40-64 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,7.4,Prevalence
Massachusetts,65+ Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,13.3,Prevalence
Massachusetts,<10 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.144,Prevalence
Massachusetts,Total,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,5.9,Prevalence
Massachusetts,NA,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Prevalence
Michigan,10-14 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.613,Prevalence
Michigan,15-19 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.865,Prevalence
Michigan,20-39 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1.9,Prevalence
Michigan,40-64 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,9.4,Prevalence
Michigan,65+ Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,15.2,Prevalence
Michigan,<10 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.199,Prevalence
Michigan,Total,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,7.3,Prevalence
Michigan,NA,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Prevalence
Minnesota,10-14 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.419,Prevalence
Minnesota,15-19 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.671,Prevalence
Minnesota,20-39 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1.8,Prevalence
Minnesota,40-64 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,8.7,Prevalence
